rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
30,,"Robot Monster",1953,http://www.icheckmovies.com/movies/robot+monster/,582,19,55,2,104,"Monster from Mars",http://www.imdb.com/title/tt0046248/,"2017-09-24 14:37:06",no,no,no,no
31,,"The Slime People",1963,http://www.icheckmovies.com/movies/the+slime+people/,81,0,14,0,17,,http://www.imdb.com/title/tt0056499/,"2017-09-24 14:37:13",no,no,no,no
32,,"Project Moon Base",1953,http://www.icheckmovies.com/movies/project+moon+base/,102,0,16,0,12,,http://www.imdb.com/title/tt0046213/,"2017-09-24 14:37:14",no,no,no,no
33,,"Robot Holocaust",1986,http://www.icheckmovies.com/movies/robot+holocaust/,122,3,22,0,19,,http://www.imdb.com/title/tt0093872/,"2017-09-24 14:37:15",no,no,no,no
34,,"Moon Zero Two",1969,http://www.icheckmovies.com/movies/moon+zero+two/,110,2,12,0,20,,http://www.imdb.com/title/tt0064691/,"2017-09-24 14:37:16",no,no,no,no
35,,"Untamed Youth",1957,http://www.icheckmovies.com/movies/untamed+youth/,97,1,9,0,24,,http://www.imdb.com/title/tt0051139/,"2017-09-24 14:37:17",no,no,no,no
36,,"The Black Scorpion",1957,http://www.icheckmovies.com/movies/the+black+scorpion/,152,5,8,0,43,,http://www.imdb.com/title/tt0050197/,"2017-09-24 14:37:18",no,no,no,no
37,,"Rocketship X-M",1950,http://www.icheckmovies.com/movies/rocketship+x-m/,175,3,14,0,34,,http://www.imdb.com/title/tt0042897/,"2017-09-24 14:37:29",no,no,no,no
38,,"Five the Hard Way",1969,http://www.icheckmovies.com/movies/five+the+hard+way/,100,0,24,0,8,"The Sidehackers",http://www.imdb.com/title/tt0061671/,"2017-09-24 14:37:29",no,no,no,no
39,,"The Phantom Creeps",1939,http://www.icheckmovies.com/movies/the+phantom+creeps/,91,0,12,0,17,"The Shadow Creeps",http://www.imdb.com/title/tt0031796/,"2017-09-24 14:37:30",no,no,no,no
40,,"Jungle Goddess",1948,http://www.icheckmovies.com/movies/jungle+goddess/,67,0,11,0,6,,http://www.imdb.com/title/tt0040500/,"2017-09-24 14:37:31",no,no,no,no
41,,"Catalina Caper",1967,http://www.icheckmovies.com/movies/catalina+caper/,149,0,21,0,20,"Never Steal Anything Wet",http://www.imdb.com/title/tt0061456/,"2017-09-24 14:37:33",no,no,no,no
42,,"Rocket Attack U.S.A.",1961,http://www.icheckmovies.com/movies/rocket+attack+u.s.a./,84,1,14,0,9,,http://www.imdb.com/title/tt0055380/,"2017-09-24 14:37:34",no,no,no,no
43,,"Ring of Terror",1962,http://www.icheckmovies.com/movies/ring+of+terror/,99,0,20,0,15,,http://www.imdb.com/title/tt0056415/,"2017-09-24 14:37:35",no,no,no,no
44,,"Wild Rebels",1967,http://www.icheckmovies.com/movies/wild+rebels/,78,0,9,0,7,,http://www.imdb.com/title/tt0062493/,"2017-09-24 14:37:41",no,no,no,no
45,,"Lost Continent",1951,http://www.icheckmovies.com/movies/lost+continent/,103,0,11,0,17,,http://www.imdb.com/title/tt0043757/,"2017-09-24 14:37:42",no,no,no,no
46,,"The Hellcats",1968,http://www.icheckmovies.com/movies/the+hellcats/,104,0,17,0,11,,http://www.imdb.com/title/tt0061759/,"2017-09-24 14:37:43",no,no,no,no
47,,"King Dinosaur",1955,http://www.icheckmovies.com/movies/king+dinosaur/,106,0,18,0,12,,http://www.imdb.com/title/tt0048256/,"2017-09-24 14:37:45",no,no,no,no
48,,"Der schweigende Stern",1960,http://www.icheckmovies.com/movies/der+schweigende+stern/,289,5,16,1,55,"First Spaceship on Venus",http://www.imdb.com/title/tt0053250/,"2017-09-24 14:37:46",no,no,no,no
49,,"Gojira tai Megaro",1973,http://www.icheckmovies.com/movies/gojira+tai+megaro/,534,11,28,1,78,"Godzilla vs. Megalon",http://www.imdb.com/title/tt0070122/,"2017-09-24 14:37:49",no,no,no,no
50,,"Gojira, Ebirâ, Mosura: Nankai no daiketto",1966,http://www.icheckmovies.com/movies/gojira+ebira+mosura+nankai+no+daiketto/,397,7,15,1,65,"Ebirah, Horror of the Deep",http://www.imdb.com/title/tt0060464/,"2017-09-24 14:38:03",no,no,no,no
51,,"Ator 2: L'invincibile Orion",1982,http://www.icheckmovies.com/movies/ator+2+linvincibile+orion/,137,2,25,0,20,"The Blade Master",http://www.imdb.com/title/tt0086972/,"2017-09-24 14:38:05",no,no,no,no
52,,"Los nuevos extraterrestres",1983,http://www.icheckmovies.com/movies/los+nuevos+extraterrestres/,215,0,36,0,19,"The Pod People",http://www.imdb.com/title/tt0086026/,"2017-09-24 14:44:24",no,no,no,no
53,,"The Stranger",1973,http://www.icheckmovies.com/movies/the+stranger-1973-1/,45,0,6,0,7,,http://www.imdb.com/title/tt0070742/,"2017-09-24 14:44:23",no,no,no,no
54,,Daddy-O,1958,http://www.icheckmovies.com/movies/daddy-o/,81,0,11,0,12,Downbeat,http://www.imdb.com/title/tt0052719/,"2017-09-24 14:44:22",no,no,no,no
55,,"The Amazing Colossal Man",1957,http://www.icheckmovies.com/movies/the+amazing+colossal+man/,170,1,7,0,32,,http://www.imdb.com/title/tt0050118/,"2017-09-24 14:44:20",no,no,no,no
56,,"It Conquered the World",1956,http://www.icheckmovies.com/movies/it+conquered+the+world/,167,3,9,0,43,"It Conquered the Earth",http://www.imdb.com/title/tt0049370/,"2017-09-24 14:44:18",no,no,no,no
57,,"Earth vs the Spider",1958,http://www.icheckmovies.com/movies/earth+vs+the+spider/,177,1,11,0,30,"Earth vs. the Giant Spider",http://www.imdb.com/title/tt0051570/,"2017-09-24 14:44:17",no,no,no,no
58,,"Teenage Cave Man",1958,http://www.icheckmovies.com/movies/teenage+cave+man/,98,0,12,0,17,"Out of the Darkness",http://www.imdb.com/title/tt0052279/,"2017-09-24 14:44:16",no,no,no,no
59,,"The Saga of the Viking Women and Their Voyage to the Waters of the Great Sea Serpent",1957,http://www.icheckmovies.com/movies/the+saga+of+the+viking+women+and+their+voyage+to+the+waters+of+the+great+sea+serpent/,107,0,12,0,15,"The Viking Women and the Sea Serpent",http://www.imdb.com/title/tt0052156/,"2017-09-24 14:44:15",no,no,no,no
60,,"Mr. B Natural",1957,http://www.icheckmovies.com/movies/mr.+b+natural/,87,2,11,0,8,,http://www.imdb.com/title/tt0135558/,"2017-09-24 14:44:14",no,no,no,no
61,,"War of the Colossal Beast",1958,http://www.icheckmovies.com/movies/war+of+the+colossal+beast/,129,0,14,0,21,"Revenge of the Colossal Man",http://www.imdb.com/title/tt0052378/,"2017-09-24 14:44:13",no,no,no,no
62,,"The Unearthly",1957,http://www.icheckmovies.com/movies/the+unearthly/,104,0,15,0,17,,http://www.imdb.com/title/tt0051134/,"2017-09-24 14:44:09",no,no,no,no
63,,"Santa Claus Conquers the Martians",1964,http://www.icheckmovies.com/movies/santa+claus+conquers+the+martians/,1248,21,106,2,96,,http://www.imdb.com/title/tt0058548/,"2017-09-24 14:44:08",no,no,no,no
64,,"The Master: Max",1984,http://www.icheckmovies.com/movies/the+master+max/,29,0,2,0,2,,http://www.imdb.com/title/tt0643072/,"2017-09-24 14:44:07",no,no,no,no
65,,"The Master: Out-of-Time-Step",1984,http://www.icheckmovies.com/movies/the+master+out-of-time-step/,28,0,2,0,1,,http://www.imdb.com/title/tt0643073/,"2017-09-24 14:44:06",no,no,no,no
66,,"The Castle of Fu Manchu",1969,http://www.icheckmovies.com/movies/the+castle+of+fu+manchu/,142,0,22,0,24,"Assignment Istanbul",http://www.imdb.com/title/tt0064338/,"2017-09-24 14:44:03",no,no,no,no
67,,"The Master: State of the Union",1984,http://www.icheckmovies.com/movies/the+master+state+of+the+union/,26,0,2,0,1,,http://www.imdb.com/title/tt0643075/,"2017-09-24 14:44:02",no,no,no,no
68,,"The Master: Hostages",1984,http://www.icheckmovies.com/movies/the+master+hostages/,26,0,2,0,1,,http://www.imdb.com/title/tt0643069/,"2017-09-24 14:44:01",no,no,no,no
69,,Marooned,1969,http://www.icheckmovies.com/movies/marooned/,249,3,14,0,61,,http://www.imdb.com/title/tt0064639/,"2017-09-24 14:44:01",no,no,no,no
70,,"The Giant Gila Monster",1959,http://www.icheckmovies.com/movies/the+giant+gila+monster/,240,4,24,0,51,,http://www.imdb.com/title/tt0052846/,"2017-09-24 14:44:00",no,no,no,no
71,,"City Limits",1984,http://www.icheckmovies.com/movies/city+limits/,96,0,16,0,15,,http://www.imdb.com/title/tt0088925/,"2017-09-24 14:43:57",no,no,no,no
72,,"Teenagers from Outer Space",1959,http://www.icheckmovies.com/movies/teenagers+from+outer+space/,256,6,24,0,37,"The Gargon Terror",http://www.imdb.com/title/tt0053337/,"2017-09-24 14:43:56",no,no,no,no
73,,"Time Walker",1982,http://www.icheckmovies.com/movies/time+walker/,105,0,13,0,16,"Being from Another Planet",http://www.imdb.com/title/tt0084796/,"2017-09-24 14:43:54",no,no,no,no
74,,"Undersea Kingdom",1936,http://www.icheckmovies.com/movies/undersea+kingdom/,35,3,4,0,12,,http://www.imdb.com/title/tt0028444/,"2017-09-24 14:43:54",no,no,no,no
75,,"Attack of the Giant Leeches",1959,http://www.icheckmovies.com/movies/attack+of+the+giant+leeches/,280,5,33,0,56,"Demons of the Swamp",http://www.imdb.com/title/tt0053611/,"2017-09-24 14:43:53",no,no,no,no
76,,"The Killer Shrews",1959,http://www.icheckmovies.com/movies/the+killer+shrews/,560,6,41,1,76,,http://www.imdb.com/title/tt0052969/,"2017-09-24 14:43:50",no,no,no,no
77,,"Ercole e la regina di Lidia",1959,http://www.icheckmovies.com/movies/ercole+e+la+regina+di+lidia/,148,1,10,0,26,"Hercules Unchained",http://www.imdb.com/title/tt0052782/,"2017-09-24 14:43:48",no,no,no,no
78,,"Indestructible Man",1956,http://www.icheckmovies.com/movies/indestructible+man/,170,0,12,0,41,,http://www.imdb.com/title/tt0049363/,"2017-09-24 14:43:48",no,no,no,no
79,,"Maciste e la regina di Samar",1964,http://www.icheckmovies.com/movies/maciste+e+la+regina+di+samar/,159,2,14,0,23,"Hercules Against the Moon Men",http://www.imdb.com/title/tt0058311/,"2017-09-24 14:43:46",no,no,no,no
80,,"The Magic Sword",1962,http://www.icheckmovies.com/movies/the+magic+sword/,138,1,9,0,28,"The Seven Curses of Lodac",http://www.imdb.com/title/tt0056211/,"2017-09-24 14:43:44",no,no,no,no
81,,"Ercole alla conquista di Atlantide",1961,http://www.icheckmovies.com/movies/ercole+alla+conquista+di+atlantide/,104,3,11,0,37,"Hercules and the Captive Women",http://www.imdb.com/title/tt0054851/,"2017-09-24 14:43:43",no,no,no,no
82,,"General Hospital",1963,http://www.icheckmovies.com/movies/general+hospital/,27,0,2,0,5,,http://www.imdb.com/title/tt0056758/,"2017-09-24 14:43:43",no,no,no,no
83,,"Rocky Jones, Space Ranger",1954,http://www.icheckmovies.com/movies/rocky+jones+space+ranger/,23,0,2,0,3,,http://www.imdb.com/title/tt0046639/,"2017-09-24 14:43:40",no,no,no,no
84,,"Manhunt in Space",1956,http://www.icheckmovies.com/movies/manhunt+in+space/,75,0,13,0,8,,http://www.imdb.com/title/tt0047211/,"2017-09-24 14:43:39",no,no,no,no
85,,Tormented,1960,http://www.icheckmovies.com/movies/tormented-1960-1/,146,1,8,0,42,,http://www.imdb.com/title/tt0054393/,"2017-09-24 14:43:39",no,no,no,no
86,,"The Beatniks",1960,http://www.icheckmovies.com/movies/the+beatniks/,107,0,13,0,18,,http://www.imdb.com/title/tt0053640/,"2017-09-24 14:43:38",no,no,no,no
87,,"Fire Maidens from Outer Space",1956,http://www.icheckmovies.com/movies/fire+maidens+from+outer+space/,100,0,16,0,21,"Fire Maidens of Outer Space",http://www.imdb.com/title/tt0046977/,"2017-09-24 14:43:36",no,no,no,no
88,,"Crash of Moons",1954,http://www.icheckmovies.com/movies/crash+of+moons/,84,0,9,0,13,,http://www.imdb.com/title/tt0045655/,"2017-09-24 14:43:35",no,no,no,no
89,,"The Eye Creatures",1967,http://www.icheckmovies.com/movies/the+eye+creatures/,70,0,12,0,16,"Attack of the Eye Creatures",http://www.imdb.com/title/tt0059161/,"2017-09-24 14:43:34",no,no,no,no
90,,"The Rebel Set",1959,http://www.icheckmovies.com/movies/the+rebel+set/,65,0,9,0,6,Beatsville,http://www.imdb.com/title/tt0053213/,"2017-09-24 14:43:33",no,no,no,no
91,,"The Human Duplicators",1965,http://www.icheckmovies.com/movies/the+human+duplicators/,64,0,12,0,11,"Space Agent K1",http://www.imdb.com/title/tt0059290/,"2017-09-24 14:43:30",no,no,no,no
92,,"Monster a-Go Go",1965,http://www.icheckmovies.com/movies/monster+a-go+go/,259,2,54,0,42,,http://www.imdb.com/title/tt0059464/,"2017-09-24 14:43:29",no,no,no,no
93,,Sampo,1959,http://www.icheckmovies.com/movies/sampo/,112,1,10,0,16,"The Day the Earth Froze",http://www.imdb.com/title/tt0053240/,"2017-09-24 14:43:27",no,no,no,no
